FACILTOTSCP,UPTAENM,X,Y,target,label
165.5,중국식,188729.1905,447572.61,1,0
165.52,한식,203697.2417,440692.6235,1,0
165.59,경양식,186231.0926,449002.6485,1,0
165.6,한식,206347.4016,452272.9181,1,0
165.62,한식,199859.0519,443983.3125,1,0
165.7,중국식,191385.0574,446098.5559,1,0
165.71,식육(숯불구이),198784.1005,451045.6651,1,0
165.72,기타,203929.035,441476.455,1,0
165.72,한식,206128.5482,459652.2963,1,0
165.83,일식,202828.5582,447349.9438,1,0
165.83,기타,204257.6112,447029.5536,1,0
165.84,한식,185827.2394,451790.6995,1,0
165.85,기타 휴게음식점,212534.2597,443571.9933,1,1
165.9,"외국음식전문점(인도,태국등)",197508.6306,447758.2873,0,0
166,호프/통닭,206502.7519,452238.326,1,0
166,한식,203184.1089,444431.8739,1,0
166,"외국음식전문점(인도,태국등)",197738.779,450468.9431,1,0
166,한식,190938.2035,443957.5299,1,0
166,한식,193289.9271,446893.4875,1,0
166,"외국음식전문점(인도,태국등)",201936.9162,446270.5807,1,0
166,한식,209081.7581,445070.2734,1,0
166,일식,188729.1905,447572.61,1,0
166,커피숍,203975.5817,445436.0185,1,1
166.01,기타,201805.2077,445630.0601,1,0
166.01,경양식,201805.2077,445630.0601,0,0
166.05,커피숍,189077.6627,443024.8126,1,1
166.2,일식,203848.5835,446952.1237,1,0
166.22,한식,202512.5197,453612.6827,1,0
166.25,한식,202476.1173,444194.3318,1,0
166.25,한식,199797.9621,451014.4533,1,0
166.25,한식,196247.9693,448034.5422,1,0
166.26,경양식,208688.1551,445954.1766,1,0
166.28,한식,184805.2075,448033.8261,1,0
166.28,호프/통닭,193536.4443,443946.5544,1,0
166.29,호프/통닭,188953.0668,447333.5692,1,0
166.33,한식,205130.5917,445590.0968,1,0
166.36,한식,203279.0135,447011.5568,1,0
166.42,한식,183127.8359,450865.227,1,0
166.44,호프/통닭,190192.7675,444706.217,1,0
166.5,한식,188884.0756,447186.8886,1,0
166.51,기타,202529.3148,446317.1075,1,0
166.57,한식,198418.7417,451237.1686,1,0
166.59,경양식,203322.2957,446912.0806,1,0
166.64,호프/통닭,193632.3902,442385.3511,0,0
166.65,한식,197312.2294,453002.7877,1,0
166.7,출장조리,209074.9008,445657.8093,1,0
166.7,한식,206217.4347,448506.2187,1,0
166.7,일식,209790.9599,443481.2122,1,0
166.7,커피숍,204117.9658,450608.5193,1,1
166.72,중국식,192929.285,449486.2322,1,0
166.72,중국식,192929.285,449486.2322,1,0
166.8,기타,199267.3802,448783.9944,1,0
166.91,호프/통닭,205461.0758,461670.7561,1,0
166.92,기타,199851.6062,448267.923,1,0
166.98,한식,203336.4912,447235.7953,1,0
167,한식,197554.2917,452675.1947,1,0
167,한식,202500.6255,453486.0789,1,0
167,한식,184687.8947,451746.9315,1,0
167.04,패스트푸드,189973.4068,442141.1878,0,1
167.05,한식,198783.2207,451423.4658,1,0
167.08,기타,202082.6164,459547.0772,1,0
167.1,한식,201011.773,443267.0801,1,0
167.1,기타,202643.9518,456729.7321,1,0
167.12,커피숍,198335.3275,442942.8647,1,1
167.14,일식,202267.7733,444637.8704,1,0
167.16,커피숍,188951.7562,446969.3886,1,1
167.24,기타,207153.675,445475.165,1,0
167.27,경양식,198137.3543,451759.1239,1,0
167.27,식육(숯불구이),196129.1298,442656.3127,1,0
167.36,경양식,197548.0598,449056.4844,1,0
167.37,한식,202474.1565,446539.573,1,0
167.4,"외국음식전문점(인도,태국등)",197963.7892,451793.817,1,0
167.4,기타,207605.3196,454476.403,1,0
167.43,경양식,210986.4607,441725.2935,1,0
167.51,커피숍,206636.5213,449232.1418,1,1
167.53,일반조리판매,202256.6188,444148.3325,0,1
167.57,중국식,197738.779,450468.9431,1,0
167.58,호프/통닭,198189.5262,442722.9662,1,0
167.58,기타,205927.7238,448680.236,1,0
167.58,기타,201478.2646,454317.2017,1,0
167.61,기타,201815.8543,446641.1237,1,0
167.65,한식,203188.4275,452835.0448,1,0
167.68,경양식,204617.0781,454573.1761,1,0
167.7,경양식,205210.3588,445154.4223,1,0
167.8,일식,195616.5807,448973.8671,1,0
167.82,한식,195006.9651,454348.1335,1,0
167.84,한식,192549.9331,447340.6887,1,0
167.9,경양식,200613.5103,451817.5154,1,0
167.9,기타 휴게음식점,206376.2506,449455.0461,1,1
167.98,한식,194334.6189,450650.7478,1,0
167.98,경양식,202482.2166,447020.4209,1,0
168,한식,204869.3967,451301.836,1,0
168,일식,203682.4374,446235.8794,1,0
168,호프/통닭,191029.3071,442318.4466,1,0
168,일식,191210.7804,439226.3786,1,0
168,한식,197085.5004,450880.5105,1,0
168,백화점,205130.5917,445590.0968,0,1
168,커피숍,203770.8848,444229.6273,1,1
168.01,정종/대포집/소주방,200858.3391,450049.3767,1,0
168.03,한식,204059.249,461078.5046,1,0
168.11,기타 휴게음식점,199750.7812,448261.7708,1,1
168.18,한식,184876.7928,450969.0175,0,0
168.2,한식,193644.2107,446557.5593,1,0
168.21,한식,205455.4369,461592.3488,1,0
168.24,커피숍,202557.0078,443648.6225,1,1
168.26,기타,203385.4384,446986.4368,1,0
168.26,기타,189985.1207,442270.6903,0,0
168.26,패스트푸드,200121.7751,453468.1915,1,1
168.3,한식,202729.6536,442804.3299,1,0
168.3,기타,204410.4623,444837.4881,1,0
168.3,커피숍,193153.177,443251.1214,1,1
168.36,한식,210986.4607,441725.2935,1,0
168.38,기타,209622.6674,445263.8631,1,0
168.41,한식,191079.4725,442284.2884,1,0
168.48,커피숍,202665.906,446613.3014,0,1
168.5,한식,200849.094,443246.2701,1,0
168.5,한식,209074.9008,445657.8093,1,0
168.51,커피숍,202986.507,439872.4909,1,1
168.54,한식,202979.69,447207.8769,0,0
168.55,커피숍,200958.8157,450254.2936,1,1
168.6,한식,193552.4937,443119.3837,1,0
168.6,일반조리판매,206481.0627,449832.3234,1,1
168.6,커피숍,200554.744,444811.3648,1,1
168.6,커피숍,204669.5434,443873.6212,1,1
168.61,한식,207280.0408,451860.5303,1,0
168.66,중국식,201136.2759,443359.0219,1,0
168.7,한식,203205.9925,445215.787,0,0
168.71,경양식,195320.4811,448617.1578,1,0
168.71,한식,,,1,0
168.77,기타,193098.9449,450307.1931,1,0
168.8,일식,197620.6764,450361.5061,1,0
168.8,기타,201736.6231,442334.1572,1,0
168.95,기타,206967.6556,445368.6633,1,0
168.96,패스트푸드,206916.7584,445485.4448,1,1
169,패밀리레스트랑,190671.4367,442219.1375,1,0
169,한식,205209.1553,444874.6714,1,0
169,기타,192593.5401,449629.447,1,0
169.02,중국식,200994.3611,454403.3505,1,0
169.05,경양식,208426.1691,444447.6822,1,0
169.06,식육(숯불구이),186783.7508,451266.6898,1,0
169.08,커피숍,201451.4919,451517.4737,1,1
169.1,기타,197620.6764,450361.5061,1,0
169.14,경양식,203036.6006,460709.9973,1,0
169.31,일식,196762.0774,447480.0396,1,0
169.38,분식,198619.3882,451135.7403,1,0
169.46,패스트푸드,190325.8494,447033.8735,1,1
169.51,한식,190086.6254,453231.4277,1,0
169.63,중국식,208688.1551,445954.1766,0,0
169.65,한식,183107.3333,451076.3876,1,0
169.67,기타,207708.4346,453190.8644,1,0
169.73,한식,185150.3214,450822.8706,0,0
169.73,식육(숯불구이),185150.3214,450822.8706,1,0
169.75,한식,199161.4764,447624.2487,1,0
169.76,한식,203094.9592,442455.2311,0,0
169.77,중국식,208170.4247,448630.6313,0,0
169.78,기타,200219.2416,453384.3736,1,0
169.87,식육(숯불구이),212584.941,449560.7048,1,0
170,"외국음식전문점(인도,태국등)",198259.6536,451392.1982,1,0
170,한식,206915.3202,450639.682,1,0
170,분식,,,1,0
170,한식,210220.2481,443801.4034,1,0
170,기타,210986.4607,441725.2935,1,0
170,일식,194633.6271,461508.7254,1,0
170,호프/통닭,205769.4977,448556.2474,1,0
170.1,기타,197011.7375,447430.1003,1,0
170.12,한식,201848.8233,442614.3508,1,0
170.19,한식,201459.5315,445819.6259,1,0
170.19,한식,207785.1394,444744.2736,0,0
170.2,커피숍,195251.2304,448634.7563,1,1
170.22,한식,207665.0358,448478.0908,1,0
170.23,한식,199078.144,443354.5252,0,0
170.3,한식,190107.0454,445157.6264,1,0
170.3,경양식,191385.0574,446098.5559,1,0
170.31,기타,199229.1663,451588.9415,0,0
170.39,기타,203675.6703,445683.3137,1,0
170.45,커피숍,186100.9507,443688.1409,1,1
170.46,기타,194929.7621,449021.1547,1,0
170.51,기타,199512.961,448062.7014,1,0
170.55,중국식,,,1,0
170.57,경양식,198421.2755,441639.925,1,0
170.6,커피숍,201352.1708,453596.4693,0,1
170.61,커피숍,204816.4421,444631.193,1,1
170.67,식육(숯불구이),191069.9431,446536.6377,1,0
170.69,한식,206506.2435,462046.2329,1,0
170.72,한식,205701.5649,449237.5343,1,0
170.76,커피숍,194734.2793,456594.3424,1,1
170.78,경양식,203474.0366,446865.1011,1,0
170.79,기타,192085.8902,449961.7881,1,0
170.8,한식,186015.7384,443657.6143,1,0
170.8,한식,186015.7384,443657.6143,0,0
170.8,한식,206799.5083,458342.1702,1,0
170.8,중국식,204686.0366,444623.8986,1,0
170.83,기타,203481.0181,440759.2484,1,0
170.88,기타,200709.7499,448066.5256,1,0
170.91,한식,197319.8926,452715.6416,1,0
170.94,한식,208859.48,440518.11,1,0
171,한식,192766.8157,454748.3791,1,0
171,한식,205130.5917,445590.0968,0,0
171.12,식육(숯불구이),202416.4811,457521.3463,1,0
171.22,기타 휴게음식점,,,1,1
171.24,한식,197579.1202,453134.58,1,0
171.26,키즈카페,205231.1767,439394.7704,1,0
171.28,호프/통닭,193806.7108,446301.9106,1,0
171.34,일식,203394.0146,441265.1087,1,0
171.4,커피숍,205130.5917,445590.0968,0,1
171.41,커피숍,192746.1849,455711.8486,1,1
171.42,기타,198620.9343,451681.958,1,0
171.45,한식,189285.3101,441997.3307,1,0
171.46,커피숍,204402.5107,444390.693,1,1
171.48,기타,206890.895,450658.5537,1,0
171.51,경양식,189616.9361,444424.8241,1,0
171.52,기타 휴게음식점,198432.4098,453164.5818,0,1
171.53,호프/통닭,198193.5344,451650.9558,1,0
171.53,한식,198127.728,451800.7265,1,0
171.56,경양식,201595.2935,443542.2511,1,0
171.57,식육(숯불구이),193552.4937,443119.3837,1,0
171.6,한식,190086.6254,453231.4277,1,0
171.6,식육(숯불구이),202290.498,449545.3314,1,0
171.61,경양식,202681.8822,446615.981,1,0
171.62,커피숍,203145.859,446923.6653,0,1
171.64,한식,186056.531,446627.1791,1,0
171.69,기타,208589.3633,445455.9041,0,0
171.74,중국식,198514.1268,451341.5123,1,0
171.75,한식,205417.0243,455253.2896,1,0
171.82,한식,184947.6255,450846.2734,1,0
171.83,경양식,,,1,0
171.86,일식,201534.7189,458749.5914,1,0
171.9,한식,190107.0454,445157.6264,1,0
171.9,한식,193552.4937,443119.3837,1,0
171.9,기타,189603.2229,441801.1351,1,0
171.9,한식,202741.8104,443163.6451,0,0
171.9,패스트푸드,195689.1451,441921.6587,0,1
172,한식,206580.7739,447612.9621,1,0
172,호프/통닭,193764.7615,442488.439,1,0
172,한식,207481.1674,448276.0786,1,0
172,한식,211254.0714,450051.616,1,0
172,중국식,205314.1599,445204.7093,0,0
172,한식,215107.5124,449806.4975,0,0
172,커피숍,197408.0382,450940.511,1,1
172.02,일식,199109.0116,452037.1642,1,0
172.08,한식,192879.286,457277.2689,0,0
172.15,한식,185259.1853,450932.3598,1,0
172.25,한식,201567.677,460338.9578,0,0
172.27,기타 휴게음식점,205741.6697,451345.6792,1,1
172.32,한식,197312.7744,447573.9245,1,0
172.34,기타,202992.2511,446788.7109,1,0
172.35,기타,202607.0696,443574.1561,1,0
172.38,뷔페식,198609.6543,451404.4049,1,0
172.44,"외국음식전문점(인도,태국등)",203786.9248,440616.8017,1,0
172.54,기타,187225.5626,450301.4098,1,0
172.6,기타,209553.6602,445378.8846,1,0
172.6,한식,197920.237,451125.6269,1,0
172.7,한식,203745.7173,441566.8286,1,0
172.88,한식,201230.1673,450277.6002,1,0
172.95,라이브카페,207341.7681,448093.4746,1,0
172.98,식육(숯불구이),207214.0419,451067.8612,1,0
173,기타,192915.2186,450839.4827,1,0
173,한식,210147.6494,445888.0447,1,0
173,기타,209206.0043,445212.5527,1,0
173,기타,192426.3751,449520.5749,1,0
173.05,호프/통닭,198238.0203,451728.7604,1,0
173.06,커피숍,203347.4321,447194.4408,0,1
173.1,기타,204077.3785,445400.1986,1,0
173.15,커피숍,207647.0473,444634.2284,1,1
173.17,한식,210942.7479,445331.9493,1,0
173.19,한식,197202.5539,452763.8701,1,0
173.19,한식,197202.5539,452763.8701,1,0
173.2,한식,195155.2739,450692.2335,1,0
173.25,한식,208520.0923,456195.8775,1,0
173.29,정종/대포집/소주방,186760.6716,450084.2094,1,0
173.31,식육(숯불구이),210868.3975,442053.2279,1,0
173.32,정종/대포집/소주방,199751.7424,444136.8483,1,0
173.4,한식,208676.9189,444812.6875,1,0
173.42,기타,186406.4896,447740.6464,1,0
173.46,한식,196945.4546,451003.1627,1,0
173.51,라이브카페,186493.1558,447429.957,1,0
173.52,한식,199503.5126,442508.3885,1,0
173.55,커피숍,195454.0737,448754.1591,1,1
173.57,한식,203349.7979,445326.5317,1,0
173.58,커피숍,200121.7751,453468.1915,1,1
173.62,기타,193117.4233,450328.081,1,0
173.78,한식,205464.7204,443592.9735,1,0
173.79,한식,204240.2513,449293.1365,1,0
173.8,한식,200513.9425,451602.0919,1,0
173.81,커피숍,185834.1739,451575.0162,1,1
173.81,커피숍,203524.4123,445742.3636,1,1
173.88,경양식,193629.4679,456677.6785,1,0
173.91,한식,192574.9194,447224.7859,1,0
173.96,한식,195430.0317,449126.4291,1,0
174,일식,198575.6146,451869.597,1,0
174,커피숍,194279.5488,450758.162,1,1
174.06,뷔페식,194772.9754,445623.0802,1,0
174.06,패스트푸드,202066.5988,459307.7698,1,1
174.12,한식,202076.9666,445354.5351,1,0
174.12,커피숍,194774.297,454564.9796,1,1
174.15,한식,199349.7908,447999.8068,1,0
174.21,경양식,204774.7846,448740.3547,1,0
174.22,커피숍,197623.0835,447828.3447,0,1
174.23,"외국음식전문점(인도,태국등)",194604.1267,448975.1747,1,0
174.32,한식,203266.8173,444522.4758,0,0
174.33,한식,203774.0865,444696.5778,1,0
174.35,기타,202920.2404,447012.1774,0,0
174.39,일식,208790.93,440518.11,1,0
174.4,한식,204390.0171,454501.5874,1,0
174.42,일식,198388.6302,453004.7187,1,0
174.47,한식,208196.9481,448453.8697,1,0
174.5,한식,198263.9084,450960.763,1,0
174.54,한식,185590.1505,450885.1857,1,0
174.54,일식,202029.9883,446512.2584,1,0
174.56,"외국음식전문점(인도,태국등)",192694.9237,459461.2361,1,0
174.56,일식,192694.9237,459461.2361,0,0
174.6,한식,203618.3728,455475.5627,1,0
174.6,한식,203885.4492,447108.0676,1,0
174.68,한식,203879.3343,453186.7064,0,0
174.71,한식,206161.3931,449458.2184,1,0
174.72,커피숍,212845.8768,449772.4771,1,1
174.75,경양식,206506.1853,450212.3204,1,0
174.8,호프/통닭,204157.9944,449901.2231,1,0
174.8,패스트푸드,205106.0147,461240.093,1,1
174.86,한식,201601.1851,446044.7572,1,0
174.88,한식,189579.3585,443636.776,1,0
174.9,한식,192108.6053,451398.7845,1,0
174.9,커피숍,193738.1447,450319.5692,1,1
175,기타,198983.7329,451092.1403,1,0
175,라이브카페,192770.3585,457483.3018,1,0
175,한식,203448.0372,442542.7764,1,0
175,기타,199387.2716,448645.5536,1,0
175,기타,204081.2821,453187.3952,1,0
175,한식,205651.7025,445836.6713,1,0
175,한식,197592.426,448787.4297,1,0
175,한식,187207.4177,443946.2411,1,0
175,한식,211623.7424,445269.2697,1,0
175,일반조리판매,206387.9122,447464.0657,0,1
175.15,커피숍,202339.1906,444905.281,1,1
175.2,정종/대포집/소주방,192852.0107,447460.2021,1,0
175.2,기타,203399.4559,445347.6518,1,0
175.2,한식,197652.1005,451118.9955,1,0
175.2,기타,209541.4188,444357.0687,1,0
175.2,호프/통닭,211140.073,448530.6,1,0
175.21,식육(숯불구이),207546.6988,448301.8998,1,0
175.21,"외국음식전문점(인도,태국등)",204828.0026,444777.6186,1,0
175.26,패스트푸드,206031.1965,448731.0992,1,1
175.3,한식,204912.6652,444513.0219,1,0
175.33,기타,190591.913,452920.9897,1,0
175.38,한식,187309.1903,446979.5989,0,0
175.5,커피숍,187234.2861,443473.9602,1,1
175.54,일식,206955.9249,455615.1672,1,0
175.56,한식,202357.8891,446858.7655,1,0
175.58,기타,193011.9823,450260.4912,1,0
175.6,기타,209996,445952.865,1,0
175.63,한식,202988.1364,455286.462,1,0
175.63,기타,203846.9962,455722.0427,0,0
175.68,정종/대포집/소주방,185642.6673,450883.0068,1,0
175.71,식육(숯불구이),204547.4823,444603.3885,1,0
175.78,기타,192959.0734,450025.996,1,0
175.78,일식,207419.5305,448608.4282,1,0
175.8,기타,204727.7176,449179.3257,1,0
175.84,호프/통닭,192668.1045,457512.764,1,0
175.87,패밀리레스트랑,198717.9161,443593.4706,1,0
175.89,경양식,202243.9999,444710.2442,1,0
175.92,기타,208298.1432,448723.7545,1,0
176,한식,203032.2547,444305.1014,1,0
176,기타,193227.9281,446845.2745,1,0
176,기타,212877.1403,444042.3785,1,0
176.08,기타,201446.6141,451739.5352,1,0
176.12,경양식,202245.881,443890.0544,1,0
176.13,한식,190887.1177,442324.7459,1,0
176.22,커피숍,198194.5526,441478.4014,1,1
176.24,기타,,,1,0
176.26,한식,211192.8809,448497.2766,1,0
176.27,횟집,193929.2192,442519.631,1,0
176.33,경양식,197683.6495,450533.1254,0,0
176.41,기타,185883.8623,448800.7162,1,0
176.45,기타,198491.235,450895.8551,1,0
176.49,기타,202404.0571,447100.9925,1,0
176.5,한식,198398.9197,441957.1426,1,0
176.55,한식,203451.3763,446745.1178,1,0
176.56,일식,204537.09,444487.44,1,0
176.62,한식,202640.225,446607.54,1,0
176.65,"외국음식전문점(인도,태국등)",200242.3598,453256.489,1,0
176.67,한식,204667.7468,443923.397,1,0
176.67,일식,201982.3847,445244.5344,1,0
176.7,경양식,193326.931,446973.9146,1,0
176.7,패스트푸드,205593.135,445902.13,1,1
176.79,기타,208378.3072,455846.0478,0,0
176.98,"외국음식전문점(인도,태국등)",187166.4954,450739.0568,1,0
176.99,한식,201145.1777,443716.5586,1,0
177,경양식,195786.8828,441439.6527,1,0
177,기타,207066.2962,445192.9306,0,0
177,일식,204081.2821,453187.3952,1,0
177,한식,203403.0195,452985.7254,1,0
177,기타,202624.7304,442970.1986,1,0
177,커피숍,207603.1525,453013.6042,1,1
177.03,기타,190471.0909,452911.9042,1,0
177.07,일반조리판매,205333.685,444956.92,0,1
177.08,한식,215407.8639,449741.6748,1,0
177.11,커피숍,185834.5058,451638.2478,1,1
177.12,한식,186943.2819,446311.1093,1,0
177.15,기타,209393.8723,441287.6449,1,0
177.2,기타,189759.7131,441814.1159,1,0
177.22,뷔페식,199415.8982,451700.9438,0,0
177.25,커피숍,199133.5871,454685.7929,1,1
177.3,일식,201122.3635,443111.9715,1,0
177.31,중국식,207924.3582,450032.351,1,0
177.33,한식,202427.0258,443561.1626,1,0
177.34,한식,190709.4901,445111.2872,1,0
177.36,한식,205429.5713,448663.752,1,0
177.36,기타,193259.0903,449632.5435,1,0
177.38,기타,202491.1731,453672.4829,1,0
177.39,기타,189519.8625,448282.2561,1,0
177.4,기타,203314.229,446867.6717,1,0
177.41,중국식,203152.8012,447197.2622,1,0
177.44,기타,204264.2676,446792.7806,1,0
177.44,한식,201176.1593,442917.3461,1,0
177.45,경양식,186366.932,447659.7121,0,0
177.48,식육(숯불구이),203827.3637,464633.7611,1,0
177.5,커피숍,204669.5434,443873.6212,1,1
177.6,한식,193279.5991,443230.4182,1,0
177.61,한식,202725.0485,443705.6891,1,0
177.7,커피숍,203396.7955,441753.782,1,1
177.76,한식,200078.2094,448334.8366,1,0
177.78,호프/통닭,186869.1657,450187.4926,1,0
177.8,"외국음식전문점(인도,태국등)",199902.5053,443889.3725,1,0
177.8,기타 휴게음식점,209246.6679,442397.7646,1,1
177.84,호프/통닭,194326.9636,440940.1875,1,0
177.98,기타,215407.8639,449741.6748,1,0
177.98,한식,215407.8639,449741.6748,1,0
177.99,기타,201766.8921,459102.8054,1,0
178,한식,204081.2821,453187.3952,1,0
178,한식,208688.1551,445954.1766,1,0
178,기타,192311.6426,449855.6439,1,0
178,호프/통닭,191002.8838,439217.4402,1,0
178.12,한식,204842.4325,463685.1631,1,0
178.13,일식,198620.9343,451681.958,1,0
178.2,한식,192186.9024,451330.3018,1,0
178.2,한식,185361.9013,450908.5581,1,0
178.2,라이브카페,207142.7032,450381.2594,1,0
178.2,한식,203294.5817,447067.1791,1,0
178.26,커피숍,188690.4451,446389.5975,1,1
178.27,경양식,193312.6737,450510.8171,1,0
178.32,한식,203357.4289,447165.4966,1,0
178.35,한식,197593.3041,450126.9517,1,0
178.35,기타 휴게음식점,197545.7412,447735.3084,0,1
178.4,일식,185827.2394,451790.6995,1,0
178.4,뷔페식,185827.2394,451790.6995,1,0
178.4,일반조리판매,204117.9658,450608.5193,1,1
178.46,경양식,203439.2069,444901.8039,1,0
178.47,한식,203781.1812,444411.7307,1,0
178.48,한식,201687.5739,452408.3468,1,0
178.5,경양식,200613.5103,451817.5154,1,0
178.52,한식,198525.738,451447.6288,1,0
178.56,경양식,201987.7268,446380.1631,1,0
178.56,"외국음식전문점(인도,태국등)",201987.7268,446380.1631,1,0
178.56,패스트푸드,196721.986,441615.8621,1,1
178.63,일식,203564.4429,446871.3686,1,0
178.69,기타 휴게음식점,192919.5626,449962.5733,0,1
178.77,중국식,209503.059,445044.7086,1,0
178.8,기타,200161.1924,451521.4155,1,0
178.92,한식,203229.4517,442289.9881,1,0
179,한식,203321.5623,451001.8687,1,0
179.01,패스트푸드,203644.0049,440854.3817,1,1
179.02,기타,198546.5122,451194.475,1,0
179.11,한식,206966.6486,444917.9991,1,0
179.15,기타,202032.7576,459259.444,1,0
179.22,한식,199384.4827,442612.365,1,0
179.22,한식,211593.9346,448339.4191,1,0
179.26,한식,208717.8375,442661.7712,1,0
179.27,분식,192503.2052,450895.7113,1,0
179.27,뷔페식,198988.9836,452223.0972,1,0
179.3,호프/통닭,202875.3844,442552.0812,1,0
179.3,한식,204658.3385,443917.0945,1,0
179.32,기타,203426.438,450959.0151,1,0
179.34,기타,200919.3423,444457.8382,1,0
179.4,일식,201791.1246,446393.8155,1,0
179.44,기타,198493.3587,452139.0248,1,0
179.45,호프/통닭,185509.1655,449450.0697,1,0
179.57,중국식,202600.29,453416.0317,1,0
179.57,커피숍,,,1,1
179.73,경양식,194970.0052,453769.7823,1,0
179.8,한식,190729.5065,446227.075,1,0
179.8,경양식,199594.1715,443978.3452,1,0
179.91,호프/통닭,193139.6219,450761.2357,1,0
179.95,기타,197431.0657,448822.7962,1,0
179.96,키즈카페,185327.0138,450918.4228,1,1
179.97,커피숍,202645.88,443351.145,1,1
179.99,한식,193285.5497,450808.5716,1,0
180,기타,199737.2193,442181.143,1,0
180,뷔페식,202002.3837,446874.7722,1,0
180,한식,213949.1495,450668.4272,1,0
180,분식,187119.9482,450691.5932,1,0
180,중국식,206606.1375,458244.4577,1,0
180,한식,200952.1705,443239.6867,1,0
180,한식,208589.3633,445455.9041,1,0
180,기타,,,0,0
180,커피숍,200425.0207,460264.6033,1,1
180,기타 휴게음식점,205130.5917,445590.0968,0,1
180,커피숍,205130.5917,445590.0968,0,1
180,커피숍,203118.6237,445597.2916,1,1
180.07,한식,198543.6447,451049.5806,0,0
180.12,한식,206090.6751,448902.9758,1,0
180.12,커피숍,193011.45,450630.3369,1,1
180.19,기타 휴게음식점,200112.9741,447946.6551,0,1
180.2,커피숍,200540.6169,442308.7176,0,1
180.27,한식,204708.7005,443939.2034,1,0
180.28,식육(숯불구이),189538.0209,441982.4279,1,0
180.45,기타,201274.9948,456210.8454,1,0
180.46,일식,211279.644,449957.5925,1,0
180.48,기타,202159.0979,444836.7034,1,0
180.5,호프/통닭,203167.6,444076.5506,1,0
180.53,한식,196762.0774,447480.0396,1,0
180.54,경양식,199729.0677,444127.4963,1,0
180.63,경양식,194284.6324,450533.5718,1,0
180.72,기타,203414.8531,450833.4701,1,0
180.84,한식,210986.4607,441725.2935,1,0
180.88,호프/통닭,185259.1853,450932.3598,1,0
180.9,한식,202654.181,442602.0791,1,0
180.9,경양식,202305.0847,443831.9094,1,0
180.9,한식,203104.8429,444054.4935,1,0
180.9,한식,206247.0564,452075.1676,1,0
180.9,호프/통닭,206247.0564,452075.1676,0,0
180.9,기타,205292.659,454935.014,1,0
180.95,한식,185832.2632,443533.3358,0,0
180.99,커피숍,203673.0857,447068.8274,1,1
181,중국식,190678.3601,443551.5859,1,0
181,정종/대포집/소주방,198332.5866,442901.8664,1,0
181,기타,209608.1316,445724.5484,1,0
181,호프/통닭,202163.8022,444420.914,1,0
181,경양식,183007.2201,450515.642,1,0
181,중국식,213620.6833,450050.9095,1,0
181,커피숍,193301.8858,443151.5613,1,1
181.08,일식,192622.209,447248.1422,1,0
181.08,커피숍,205321.8433,444292.4118,1,1
181.1,한식,188621.1667,449348.0442,1,0
181.15,호프/통닭,205463.235,443326.7471,1,0
181.29,기타,193943.6878,450140.7042,1,0
181.37,커피숍,204793.9495,448802.0991,0,1
181.37,커피숍,204793.9495,448802.0991,0,1
181.38,기타,202148.8423,444308.8291,1,0
181.44,패스트푸드,206971.0035,455523.9089,1,1
181.48,패스트푸드,200538.8275,445335.6672,1,1
181.49,커피숍,196280.1853,450595.7392,1,1
181.5,한식,200997.1215,443244.9192,1,0
181.5,일식,207136.8561,445356.0404,1,0
181.5,한식,203561.3787,450439.2947,1,0
181.5,한식,202123.7701,444282.7486,1,0
181.5,기타 휴게음식점,188381.4181,446977.7726,1,1
181.5,커피숍,191104.5055,439455.8433,1,1
181.5,커피숍,185455.1708,450604.2394,1,1
181.51,기타,203595.5619,446918.4772,1,0
181.52,한식,211853.6592,449388.4658,1,0
181.55,일식,192917.9686,444095.3906,0,0
181.55,호프/통닭,192917.9686,444095.3906,1,0
181.6,한식,184539.253,451830.5339,1,0
181.65,기타,204639.0901,444728.3537,1,0
181.67,한식,201817.675,446248.8301,1,0
181.69,중국식,191608.8946,451883.2633,0,0
181.79,한식,202557.5948,443135.4237,1,0
181.8,식육(숯불구이),202834.2778,462194.0742,1,0
181.8,"외국음식전문점(인도,태국등)",190107.0454,445157.6264,1,0
181.8,한식,203016.1838,444168.206,1,0
181.8,커피숍,190085.4674,443627.2624,1,1
181.81,한식,207151.9025,454749.406,1,0
181.82,한식,202034.7336,452664.0875,0,0
181.82,한식,197766.3291,451850.9908,1,0
181.82,커피숍,193359.2719,449831.5333,1,1
181.83,패밀리레스트랑,190779.8247,442527.528,1,0
181.86,분식,201277.36,451107.7741,1,0
181.86,커피숍,187464.9677,446679.1946,1,1
181.94,일식,191100.815,447841.495,1,0
181.95,한식,192525.5875,459028.5089,1,0
181.96,커피숍,202372.912,451536.6809,1,1
182,기타,210868.3975,442053.2279,1,0
182,한식,203301.4699,442513.2174,1,0
182,한식,211896.332,449579.8482,0,0
182.21,커피숍,193289.9271,446893.4875,1,1
182.24,일식,203540.1388,447021.1855,1,0
182.25,커피숍,205130.5917,445590.0968,0,1
182.28,커피숍,187452.3651,443556.8815,1,1
182.3,한식,198259.6536,451392.1982,1,0
182.38,일식,203691.6426,446627.7944,1,0
182.4,한식,185771.9284,451647.3842,1,0
182.4,한식,184345.724,451171.2877,1,0
182.54,패스트푸드,191536.0371,447172.0534,1,1
182.58,정종/대포집/소주방,191266.9275,439046.2174,1,0
182.59,일식,203212.765,447048.9322,1,0
182.59,경양식,198542.9612,449232.6151,1,0
